미세먼지농도
[검색조건]
지점명 : , 자료구분:일자료 , 기간 : 20160101 ~ 20181231

지점번호,지점명,일자,미세먼지농도(㎍/㎥)
101,춘천,2016-06-24,21
102,백령도,2016-06-24,20
108,서울,2016-06-24,35
115,울릉도독도(감),2016-06-24,14
116,관악산,2016-06-24,23
119,수원,2016-06-24,38
121,영월,2016-06-24,17
130,울진,2016-06-24,16
132,안면도(감),2016-06-24,28
135,추풍령,2016-06-24,23
136,안동,2016-06-24,20
140,군산,2016-06-24,32
143,대구,2016-06-24,21
146,전주,2016-06-24,20
152,울산,2016-06-24,20
156,광주,2016-06-24,14
160,부산(레),2016-06-24,11
169,흑산도,2016-06-24,
185,고산,2016-06-24,26
192,진주,2016-06-24,15
201,강화,2016-06-24,26
229,북격렬비도 *,2016-06-24,23
232,천안,2016-06-24,28
268,진도군,2016-06-24,14
273,문경,2016-06-24,24
501,연평도,2016-06-24,23
90,속초,2016-06-25,20
94,광덕산,2016-06-25,20
100,대관령,2016-06-25,18
101,춘천,2016-06-25,19
102,백령도,2016-06-25,29
108,서울,2016-06-25,36
115,울릉도독도(감),2016-06-25,19
116,관악산,2016-06-25,24
119,수원,2016-06-25,24
121,영월,2016-06-25,21
130,울진,2016-06-25,18
132,안면도(감),2016-06-25,31
135,추풍령,2016-06-25,18
136,안동,2016-06-25,22
140,군산,2016-06-25,30
143,대구,2016-06-25,25
146,전주,2016-06-25,28
152,울산,2016-06-25,20
156,광주,2016-06-25,29
160,부산(레),2016-06-25,23
169,흑산도,2016-06-25,25
185,고산,2016-06-25,36
192,진주,2016-06-25,21
201,강화,2016-06-25,25
229,북격렬비도 *,2016-06-25,33
232,천안,2016-06-25,23
268,진도군,2016-06-25,25
273,문경,2016-06-25,21
501,연평도,2016-06-25,26
90,속초,2016-06-26,29
94,광덕산,2016-06-26,21
100,대관령,2016-06-26,21
101,춘천,2016-06-26,24
102,백령도,2016-06-26,22
108,서울,2016-06-26,28
115,울릉도독도(감),2016-06-26,22
116,관악산,2016-06-26,24
119,수원,2016-06-26,26
121,영월,2016-06-26,23
130,울진,2016-06-26,26
132,안면도(감),2016-06-26,28
135,추풍령,2016-06-26,21
136,안동,2016-06-26,24
140,군산,2016-06-26,27
143,대구,2016-06-26,25
146,전주,2016-06-26,29
152,울산,2016-06-26,33
156,광주,2016-06-26,29
160,부산(레),2016-06-26,27
169,흑산도,2016-06-26,40
185,고산,2016-06-26,72
192,진주,2016-06-26,27
201,강화,2016-06-26,22
229,북격렬비도 *,2016-06-26,24
232,천안,2016-06-26,23
268,진도군,2016-06-26,38
273,문경,2016-06-26,22
501,연평도,2016-06-26,24
90,속초,2016-06-27,42
94,광덕산,2016-06-27,22
100,대관령,2016-06-27,24
101,춘천,2016-06-27,24
102,백령도,2016-06-27,60
108,서울,2016-06-27,33
115,울릉도독도(감),2016-06-27,50
116,관악산,2016-06-27,27
119,수원,2016-06-27,30
121,영월,2016-06-27,23
130,울진,2016-06-27,36
132,안면도(감),2016-06-27,26
135,추풍령,2016-06-27,22
136,안동,2016-06-27,32
140,군산,2016-06-27,29
143,대구,2016-06-27,35
146,전주,2016-06-27,29
152,울산,2016-06-27,49
156,광주,2016-06-27,31
160,부산(레),2016-06-27,38
169,흑산도,2016-06-27,30
185,고산,2016-06-27,39
192,진주,2016-06-27,32
201,강화,2016-06-27,30
229,북격렬비도 *,2016-06-27,43
232,천안,2016-06-27,26
268,진도군,2016-06-27,34
273,문경,2016-06-27,24
501,연평도,2016-06-27,35
90,속초,2016-06-28,25
94,광덕산,2016-06-28,38
100,대관령,2016-06-28,25
101,춘천,2016-06-28,31
102,백령도,2016-06-28,27
108,서울,2016-06-28,55
115,울릉도독도(감),2016-06-28,37
116,관악산,2016-06-28,41
119,수원,2016-06-28,45
121,영월,2016-06-28,17
130,울진,2016-06-28,28
132,안면도(감),2016-06-28,35
135,추풍령,2016-06-28,28
136,안동,2016-06-28,27
140,군산,2016-06-28,35
143,대구,2016-06-28,33
146,전주,2016-06-28,39
152,울산,2016-06-28,30
156,광주,2016-06-28,35
160,부산(레),2016-06-28,21
169,흑산도,2016-06-28,21
185,고산,2016-06-28,
192,진주,2016-06-28,32
201,강화,2016-06-28,44
229,북격렬비도 *,2016-06-28,48
232,천안,2016-06-28,32
268,진도군,2016-06-28,25
273,문경,2016-06-28,29
501,연평도,2016-06-28,34
90,속초,2016-06-29,24
94,광덕산,2016-06-29,37
100,대관령,2016-06-29,20
101,춘천,2016-06-29,26
102,백령도,2016-06-29,24
108,서울,2016-06-29,35
115,울릉도독도(감),2016-06-29,22
116,관악산,2016-06-29,29
119,수원,2016-06-29,31
121,영월,2016-06-29,15
130,울진,2016-06-29,15
132,안면도(감),2016-06-29,26
135,추풍령,2016-06-29,24
136,안동,2016-06-29,22
140,군산,2016-06-29,23
143,대구,2016-06-29,28
146,전주,2016-06-29,24
152,울산,2016-06-29,22
156,광주,2016-06-29,22
160,부산(레),2016-06-29,19
169,흑산도,2016-06-29,12
185,고산,2016-06-29,
192,진주,2016-06-29,22
201,강화,2016-06-29,32
229,북격렬비도 *,2016-06-29,29
232,천안,2016-06-29,27
268,진도군,2016-06-29,10
273,문경,2016-06-29,20
501,연평도,2016-06-29,29
90,속초,2016-06-30,20
94,광덕산,2016-06-30,16
100,대관령,2016-06-30,19
101,춘천,2016-06-30,25
102,백령도,2016-06-30,18
108,서울,2016-06-30,30
115,울릉도독도(감),2016-06-30,31
116,관악산,2016-06-30,15
119,수원,2016-06-30,23
121,영월,2016-06-30,17
130,울진,2016-06-30,26
132,안면도(감),2016-06-30,17
135,추풍령,2016-06-30,17
136,안동,2016-06-30,25
140,군산,2016-06-30,16
143,대구,2016-06-30,32
146,전주,2016-06-30,17
152,울산,2016-06-30,26
156,광주,2016-06-30,12
160,부산(레),2016-06-30,18
169,흑산도,2016-06-30,10
185,고산,2016-06-30,
192,진주,2016-06-30,21
201,강화,2016-06-30,19
229,북격렬비도 *,2016-06-30,17
232,천안,2016-06-30,18
268,진도군,2016-06-30,11
273,문경,2016-06-30,22
501,연평도,2016-06-30,20
90,속초,2016-07-01,26
94,광덕산,2016-07-01,
100,대관령,2016-07-01,16
101,춘천,2016-07-01,19
102,백령도,2016-07-01,10
108,서울,2016-07-01,
115,울릉도독도(감),2016-07-01,22
116,관악산,2016-07-01,
119,수원,2016-07-01,19
121,영월,2016-07-01,15
130,울진,2016-07-01,19
132,안면도(감),2016-07-01,15
135,추풍령,2016-07-01,17
136,안동,2016-07-01,21
140,군산,2016-07-01,11
143,대구,2016-07-01,19
146,전주,2016-07-01,11
152,울산,2016-07-01,17
156,광주,2016-07-01,11
160,부산(레),2016-07-01,
169,흑산도,2016-07-01,
185,고산,2016-07-01,
192,진주,2016-07-01,12
201,강화,2016-07-01,17
229,북격렬비도 *,2016-07-01,11
232,천안,2016-07-01,
268,진도군,2016-07-01,11
273,문경,2016-07-01,20
501,연평도,2016-07-01,13
90,속초,2016-07-02,18
94,광덕산,2016-07-02,
100,대관령,2016-07-02,9
101,춘천,2016-07-02,
102,백령도,2016-07-02,27
108,서울,2016-07-02,
115,울릉도독도(감),2016-07-02,15
116,관악산,2016-07-02,
119,수원,2016-07-02,13
121,영월,2016-07-02,11
130,울진,2016-07-02,12
132,안면도(감),2016-07-02,13
135,추풍령,2016-07-02,
136,안동,2016-07-02,11
140,군산,2016-07-02,14
143,대구,2016-07-02,13
146,전주,2016-07-02,
152,울산,2016-07-02,13
156,광주,2016-07-02,13
160,부산(레),2016-07-02,
169,흑산도,2016-07-02,9
185,고산,2016-07-02,
192,진주,2016-07-02,15
201,강화,2016-07-02,10
229,북격렬비도 *,2016-07-02,
232,천안,2016-07-02,13
268,진도군,2016-07-02,12
273,문경,2016-07-02,12
501,연평도,2016-07-02,15
90,속초,2016-07-03,19
94,광덕산,2016-07-03,13
100,대관령,2016-07-03,15
101,춘천,2016-07-03,22
102,백령도,2016-07-03,35
108,서울,2016-07-03,34
115,울릉도독도(감),2016-07-03,20
116,관악산,2016-07-03,37
119,수원,2016-07-03,32
121,영월,2016-07-03,20
130,울진,2016-07-03,21
132,안면도(감),2016-07-03,20
135,추풍령,2016-07-03,21
136,안동,2016-07-03,24
140,군산,2016-07-03,20
143,대구,2016-07-03,22
146,전주,2016-07-03,18
152,울산,2016-07-03,16
156,광주,2016-07-03,12
160,부산(레),2016-07-03,13
169,흑산도,2016-07-03,
185,고산,2016-07-03,11
192,진주,2016-07-03,16
201,강화,2016-07-03,43
229,북격렬비도 *,2016-07-03,
232,천안,2016-07-03,22
268,진도군,2016-07-03,11
273,문경,2016-07-03,26
501,연평도,2016-07-03,34
90,속초,2016-07-04,18
94,광덕산,2016-07-04,
100,대관령,2016-07-04,
101,춘천,2016-07-04,
102,백령도,2016-07-04,35
108,서울,2016-07-04,
115,울릉도독도(감),2016-07-04,11
116,관악산,2016-07-04,
119,수원,2016-07-04,22
121,영월,2016-07-04,
130,울진,2016-07-04,8
132,안면도(감),2016-07-04,15
135,추풍령,2016-07-04,
136,안동,2016-07-04,8
140,군산,2016-07-04,13
143,대구,2016-07-04,18
146,전주,2016-07-04,14
152,울산,2016-07-04,19
156,광주,2016-07-04,15
160,부산(레),2016-07-04,
169,흑산도,2016-07-04,
185,고산,2016-07-04,
192,진주,2016-07-04,14
201,강화,2016-07-04,25
229,북격렬비도 *,2016-07-04,21
232,천안,2016-07-04,11
268,진도군,2016-07-04,
273,문경,2016-07-04,7
501,연평도,2016-07-04,25
90,속초,2016-07-05,
94,광덕산,2016-07-05,
100,대관령,2016-07-05,
101,춘천,2016-07-05,
102,백령도,2016-07-05,
108,서울,2016-07-05,12
115,울릉도독도(감),2016-07-05,13
116,관악산,2016-07-05,
119,수원,2016-07-05,13
121,영월,2016-07-05,14
130,울진,2016-07-05,10
132,안면도(감),2016-07-05,15
135,추풍령,2016-07-05,11
136,안동,2016-07-05,15
140,군산,2016-07-05,14
143,대구,2016-07-05,20
146,전주,2016-07-05,10
152,울산,2016-07-05,23
156,광주,2016-07-05,11
160,부산(레),2016-07-05,
169,흑산도,2016-07-05,
185,고산,2016-07-05,
192,진주,2016-07-05,12
201,강화,2016-07-05,9
229,북격렬비도 *,2016-07-05,6
232,천안,2016-07-05,12
268,진도군,2016-07-05,10
273,문경,2016-07-05,17
501,연평도,2016-07-05,10
90,속초,2016-07-06,19
94,광덕산,2016-07-06,
100,대관령,2016-07-06,
101,춘천,2016-07-06,16
102,백령도,2016-07-06,
108,서울,2016-07-06,16
115,울릉도독도(감),2016-07-06,12
116,관악산,2016-07-06,
119,수원,2016-07-06,14
121,영월,2016-07-06,17
130,울진,2016-07-06,8
132,안면도(감),2016-07-06,12
135,추풍령,2016-07-06,
136,안동,2016-07-06,10
140,군산,2016-07-06,14
143,대구,2016-07-06,14
146,전주,2016-07-06,
152,울산,2016-07-06,18
156,광주,2016-07-06,14
160,부산(레),2016-07-06,
169,흑산도,2016-07-06,
185,고산,2016-07-06,
192,진주,2016-07-06,13
201,강화,2016-07-06,9
229,북격렬비도 *,2016-07-06,11
232,천안,2016-07-06,
268,진도군,2016-07-06,10
273,문경,2016-07-06,13
501,연평도,2016-07-06,9
90,속초,2016-07-07,12
94,광덕산,2016-07-07,19
100,대관령,2016-07-07,23
101,춘천,2016-07-07,25
102,백령도,2016-07-07,
108,서울,2016-07-07,37
115,울릉도독도(감),2016-07-07,12
116,관악산,2016-07-07,37
119,수원,2016-07-07,34
121,영월,2016-07-07,21
130,울진,2016-07-07,10
132,안면도(감),2016-07-07,16
135,추풍령,2016-07-07,12
136,안동,2016-07-07,14
140,군산,2016-07-07,19
143,대구,2016-07-07,26
146,전주,2016-07-07,16
152,울산,2016-07-07,35
156,광주,2016-07-07,22
160,부산(레),2016-07-07,
169,흑산도,2016-07-07,9
185,고산,2016-07-07,
192,진주,2016-07-07,20
201,강화,2016-07-07,20
229,북격렬비도 *,2016-07-07,14
268,진도군,2016-07-07,13
273,문경,2016-07-07,14
501,연평도,2016-07-07,11
90,속초,2016-07-08,15
94,광덕산,2016-07-08,31
100,대관령,2016-07-08,17
101,춘천,2016-07-08,30
102,백령도,2016-07-08,18
108,서울,2016-07-08,45
115,울릉도독도(감),2016-07-08,15
116,관악산,2016-07-08,29
119,수원,2016-07-08,48
121,영월,2016-07-08,26
130,울진,2016-07-08,14
132,안면도(감),2016-07-08,41
135,추풍령,2016-07-08,19
136,안동,2016-07-08,17
140,군산,2016-07-08,29
143,대구,2016-07-08,26
146,전주,2016-07-08,19
152,울산,2016-07-08,27
156,광주,2016-07-08,23
160,부산(레),2016-07-08,
169,흑산도,2016-07-08,16
185,고산,2016-07-08,
192,진주,2016-07-08,18
201,강화,2016-07-08,38
229,북격렬비도 *,2016-07-08,20
232,천안,2016-07-08,
268,진도군,2016-07-08,18
273,문경,2016-07-08,20
501,연평도,2016-07-08,24
90,속초,2016-07-09,20
94,광덕산,2016-07-09,22
100,대관령,2016-07-09,16
101,춘천,2016-07-09,21
102,백령도,2016-07-09,8
108,서울,2016-07-09,33
115,울릉도독도(감),2016-07-09,12
116,관악산,2016-07-09,28
119,수원,2016-07-09,38
121,영월,2016-07-09,21
130,울진,2016-07-09,21
132,안면도(감),2016-07-09,38
135,추풍령,2016-07-09,26
136,안동,2016-07-09,27
140,군산,2016-07-09,41
143,대구,2016-07-09,42
146,전주,2016-07-09,33
152,울산,2016-07-09,15
156,광주,2016-07-09,36
160,부산(레),2016-07-09,
169,흑산도,2016-07-09,27
185,고산,2016-07-09,23
192,진주,2016-07-09,23
201,강화,2016-07-09,32
229,북격렬비도 *,2016-07-09,21
232,천안,2016-07-09,35
268,진도군,2016-07-09,23
273,문경,2016-07-09,26
501,연평도,2016-07-09,22
90,속초,2016-07-10,24
94,광덕산,2016-07-10,27
100,대관령,2016-07-10,26
101,춘천,2016-07-10,26
102,백령도,2016-07-10,16
108,서울,2016-07-10,31
115,울릉도독도(감),2016-07-10,23
116,관악산,2016-07-10,30
119,수원,2016-07-10,22
121,영월,2016-07-10,29
130,울진,2016-07-10,34
132,안면도(감),2016-07-10,19
135,추풍령,2016-07-10,24
136,안동,2016-07-10,29
140,군산,2016-07-10,28
143,대구,2016-07-10,34
146,전주,2016-07-10,39
152,울산,2016-07-10,32
156,광주,2016-07-10,40
160,부산(레),2016-07-10,36
169,흑산도,2016-07-10,15
185,고산,2016-07-10,15
192,진주,2016-07-10,33
201,강화,2016-07-10,25
229,북격렬비도 *,2016-07-10,14
232,천안,2016-07-10,26
268,진도군,2016-07-10,31
273,문경,2016-07-10,30
501,연평도,2016-07-10,24
90,속초,2016-07-11,16
94,광덕산,2016-07-11,26
100,대관령,2016-07-11,28
101,춘천,2016-07-11,27
102,백령도,2016-07-11,29
108,서울,2016-07-11,45
115,울릉도독도(감),2016-07-11,34
116,관악산,2016-07-11,44
119,수원,2016-07-11,39
121,영월,2016-07-11,27
130,울진,2016-07-11,30
132,안면도(감),2016-07-11,25
135,추풍령,2016-07-11,32
136,안동,2016-07-11,32
140,군산,2016-07-11,25
143,대구,2016-07-11,45
146,전주,2016-07-11,36
152,울산,2016-07-11,29
156,광주,2016-07-11,39
160,부산(레),2016-07-11,
169,흑산도,2016-07-11,15
185,고산,2016-07-11,10
192,진주,2016-07-11,32
201,강화,2016-07-11,36
229,북격렬비도 *,2016-07-11,16
232,천안,2016-07-11,33
268,진도군,2016-07-11,20
273,문경,2016-07-11,
501,연평도,2016-07-11,29
90,속초,2016-07-12,30
94,광덕산,2016-07-12,26
100,대관령,2016-07-12,19
101,춘천,2016-07-12,21
102,백령도,2016-07-12,15
108,서울,2016-07-12,26
115,울릉도독도(감),2016-07-12,20
116,관악산,2016-07-12,31
119,수원,2016-07-12,28
121,영월,2016-07-12,19
130,울진,2016-07-12,23
132,안면도(감),2016-07-12,21
135,추풍령,2016-07-12,22
136,안동,2016-07-12,20
140,군산,2016-07-12,21
143,대구,2016-07-12,30
146,전주,2016-07-12,22
152,울산,2016-07-12,21
156,광주,2016-07-12,17
160,부산(레),2016-07-12,
169,흑산도,2016-07-12,
185,고산,2016-07-12,17
192,진주,2016-07-12,16
201,강화,2016-07-12,21
229,북격렬비도 *,2016-07-12,15
232,천안,2016-07-12,26
268,진도군,2016-07-12,6
273,문경,2016-07-12,
501,연평도,2016-07-12,24
90,속초,2016-07-13,14
94,광덕산,2016-07-13,22
100,대관령,2016-07-13,23
101,춘천,2016-07-13,28
102,백령도,2016-07-13,13
108,서울,2016-07-13,28
115,울릉도독도(감),2016-07-13,30
116,관악산,2016-07-13,26
119,수원,2016-07-13,23
121,영월,2016-07-13,30
130,울진,2016-07-13,22
132,안면도(감),2016-07-13,17
135,추풍령,2016-07-13,32
136,안동,2016-07-13,31
140,군산,2016-07-13,30
143,대구,2016-07-13,34
146,전주,2016-07-13,35
152,울산,2016-07-13,31
156,광주,2016-07-13,22
160,부산(레),2016-07-13,30
169,흑산도,2016-07-13,
185,고산,2016-07-13,22
192,진주,2016-07-13,23
201,강화,2016-07-13,19
229,북격렬비도 *,2016-07-13,9
232,천안,2016-07-13,31
268,진도군,2016-07-13,
273,문경,2016-07-13,
501,연평도,2016-07-13,17
90,속초,2016-07-14,10
94,광덕산,2016-07-14,
100,대관령,2016-07-14,17
101,춘천,2016-07-14,18
102,백령도,2016-07-14,19
108,서울,2016-07-14,28
115,울릉도독도(감),2016-07-14,
116,관악산,2016-07-14,22
119,수원,2016-07-14,29
121,영월,2016-07-14,23
130,울진,2016-07-14,17
132,안면도(감),2016-07-14,20
135,추풍령,2016-07-14,21
136,안동,2016-07-14,24
140,군산,2016-07-14,17
143,대구,2016-07-14,27
146,전주,2016-07-14,20
152,울산,2016-07-14,25
156,광주,2016-07-14,20
160,부산(레),2016-07-14,34
185,고산,2016-07-14,
192,진주,2016-07-14,27
201,강화,2016-07-14,22
229,북격렬비도 *,2016-07-14,20
232,천안,2016-07-14,24
268,진도군,2016-07-14,16
273,문경,2016-07-14,
501,연평도,2016-07-14,23
90,속초,2016-07-15,17
94,광덕산,2016-07-15,12
100,대관령,2016-07-15,12
101,춘천,2016-07-15,15
102,백령도,2016-07-15,23
108,서울,2016-07-15,15
115,울릉도독도(감),2016-07-15,16
116,관악산,2016-07-15,15
119,수원,2016-07-15,17
121,영월,2016-07-15,10
130,울진,2016-07-15,19
132,안면도(감),2016-07-15,17
135,추풍령,2016-07-15,13
136,안동,2016-07-15,12
140,군산,2016-07-15,19
143,대구,2016-07-15,16
146,전주,2016-07-15,21
152,울산,2016-07-15,13
156,광주,2016-07-15,22
160,부산(레),2016-07-15,
169,흑산도,2016-07-15,
185,고산,2016-07-15,17
192,진주,2016-07-15,19
201,강화,2016-07-15,22
229,북격렬비도 *,2016-07-15,22
232,천안,2016-07-15,16
268,진도군,2016-07-15,14
273,문경,2016-07-15,16
501,연평도,2016-07-15,21
90,속초,2016-07-16,13
94,광덕산,2016-07-16,
100,대관령,2016-07-16,
101,춘천,2016-07-16,
102,백령도,2016-07-16,6
108,서울,2016-07-16,9
115,울릉도독도(감),2016-07-16,12
116,관악산,2016-07-16,
119,수원,2016-07-16,11
121,영월,2016-07-16,11
130,울진,2016-07-16,14
132,안면도(감),2016-07-16,22
135,추풍령,2016-07-16,13
136,안동,2016-07-16,12
140,군산,2016-07-16,18
143,대구,2016-07-16,19
146,전주,2016-07-16,15
152,울산,2016-07-16,15
156,광주,2016-07-16,16
160,부산(레),2016-07-16,
169,흑산도,2016-07-16,
185,고산,2016-07-16,24
192,진주,2016-07-16,14
201,강화,2016-07-16,9
229,북격렬비도 *,2016-07-16,21
232,천안,2016-07-16,11
268,진도군,2016-07-16,15
273,문경,2016-07-16,12
501,연평도,2016-07-16,12
90,속초,2016-07-17,11
94,광덕산,2016-07-17,
100,대관령,2016-07-17,
101,춘천,2016-07-17,13
102,백령도,2016-07-17,6
108,서울,2016-07-17,12
115,울릉도독도(감),2016-07-17,16
116,관악산,2016-07-17,
119,수원,2016-07-17,10
121,영월,2016-07-17,13
130,울진,2016-07-17,10
132,안면도(감),2016-07-17,10
135,추풍령,2016-07-17,10
136,안동,2016-07-17,15
140,군산,2016-07-17,10
143,대구,2016-07-17,18
146,전주,2016-07-17,10
152,울산,2016-07-17,23
156,광주,2016-07-17,18
160,부산(레),2016-07-17,23
169,흑산도,2016-07-17,29
185,고산,2016-07-17,43
192,진주,2016-07-17,
201,강화,2016-07-17,
229,북격렬비도 *,2016-07-17,
232,천안,2016-07-17,12
268,진도군,2016-07-17,35
273,문경,2016-07-17,14
501,연평도,2016-07-17,
90,속초,2016-07-18,
94,광덕산,2016-07-18,
100,대관령,2016-07-18,8
101,춘천,2016-07-18,22
102,백령도,2016-07-18,10
108,서울,2016-07-18,25
115,울릉도독도(감),2016-07-18,20
116,관악산,2016-07-18,23
119,수원,2016-07-18,19
121,영월,2016-07-18,13
130,울진,2016-07-18,11
132,안면도(감),2016-07-18,14
135,추풍령,2016-07-18,13
136,안동,2016-07-18,13
140,군산,2016-07-18,15
143,대구,2016-07-18,16
146,전주,2016-07-18,16
152,울산,2016-07-18,27
156,광주,2016-07-18,14
160,부산(레),2016-07-18,36
169,흑산도,2016-07-18,9
185,고산,2016-07-18,35
192,진주,2016-07-18,20
201,강화,2016-07-18,16
229,북격렬비도 *,2016-07-18,11
232,천안,2016-07-18,23
268,진도군,2016-07-18,14
273,문경,2016-07-18,15
501,연평도,2016-07-18,14
90,속초,2016-07-19,11
94,광덕산,2016-07-19,17
100,대관령,2016-07-19,13
101,춘천,2016-07-19,21
102,백령도,2016-07-19,23
108,서울,2016-07-19,31
115,울릉도독도(감),2016-07-19,21
116,관악산,2016-07-19,31
119,수원,2016-07-19,34
121,영월,2016-07-19,17
130,울진,2016-07-19,11
132,안면도(감),2016-07-19,31
135,추풍령,2016-07-19,32
136,안동,2016-07-19,15
140,군산,2016-07-19,32
143,대구,2016-07-19,35
146,전주,2016-07-19,32
152,울산,2016-07-19,15
156,광주,2016-07-19,30
160,부산(레),2016-07-19,27
169,흑산도,2016-07-19,17
185,고산,2016-07-19,24
192,진주,2016-07-19,29
